"";"scenario";"ID";"station";"deficit30";"duration30";"count30";"intensity30"
"1111";"rcp8p5";16;28050;3,65701903989059;60;11;0,0605132769976379
"1112";"historical";17;28050;6,24640060695802;76;9;0,0819737612461683
"1113";"rcp8p5";17;28050;9,54419597899407;108;11;0,0881816690390582
"1114";"historical";18;28050;5,27444878580848;73;11;0,0715988522960427
"1115";"rcp8p5";18;28050;4,9504666464099;67;10;0,073159605611969
"1116";"historical";19;28050;3,52003040715635;56;10;0,0624857468725979
"1117";"rcp8p5";19;28050;2,68390389512898;45;9;0,059642308780644
"1118";"historical";20;28050;3,227237998695;57;11;0,0561258782381738
"1119";"rcp8p5";20;28050;4,28465504418326;74;13;0,0575894495185921
"1120";"historical";1;28066;0,182127581806108;9;1;0,0200876009344972
"1121";"rcp8p5";1;28066;0,211770228240175;10;2;0,0193692281926989
"1122";"historical";2;28066;0,632159623981853;23;3;0,0265241800272106
"1123";"rcp8p5";2;28066;2,27806797856288;55;5;0,0411451170119725
"1124";"historical";3;28066;0,310552185420052;16;2;0,0192889556161523
"1125";"rcp8p5";3;28066;0,365495378094316;15;2;0,0233792352725575
"1126";"historical";4;28066;0,106224935882548;7;1;0,0147534633170206
"1127";"rcp8p5";4;28066;0,0309975073193533;3;0;0,0102189584569297
"1128";"historical";5;28066;0,184547603318349;9;2;0,0197025911016031
"1129";"rcp8p5";5;28066;0,591577371827443;23;4;0,0254990246477346
"1130";"rcp8p5";12;28066;0,143817585821091;3;0;0,0403226876133899
"1131";"historical";16;28066;0,668480939836415;25;4;0,0267036327497902
"1132";"rcp8p5";16;28066;1,0076738778751;29;5;0,0345883482108159
"1133";"historical";17;28066;1,99231372611546;42;4;0,0473233664160441
"1134";"rcp8p5";17;28066;3,40098206897451;59;5;0,0573843993640243
"1135";"historical";18;28066;1,58706266153971;40;5;0,0396435302632735
"1136";"rcp8p5";18;28066;1,51933570942826;34;4;0,043450973577548
"1137";"historical";19;28066;0,695120939799563;23;4;0,0298762581575743
"1138";"rcp8p5";19;28066;0,507728642095243;16;2;0,0315359405028101
"1139";"historical";20;28066;0,722076314999052;26;4;0,0273168845522971
"1140";"rcp8p5";20;28066;1,5034070973225;43;6;0,0346141311739639
"1141";"rcp8p5";2;28082;0,0811944209331391;4;0;0,0176509610724215
"1142";"historical";6;28082;0,00418071002109979;0;0;0,00964779235638412
"1143";"rcp8p5";6;28082;0,513184138696981;3;0;0,145240793970844
"1144";"historical";7;28082;1,04251168804808;22;1;0,0463338528021369
"1145";"rcp8p5";7;28082;6,4117070190271;51;1;0,123460340546093
"1146";"historical";8;28082;0,620401769489655;14;1;0,0420136638480579
"1147";"rcp8p5";8;28082;1,24962064027454;20;1;0,0618624079343834
"1148";"historical";9;28082;0,144038225999595;4;0;0,0342948157141892
"1149";"rcp8p5";9;28082;0,452353753856795;2;0;0,208778655626213
"1150";"historical";10;28082;0,0391140385986329;1;0;0,0244462741241455
"1151";"rcp8p5";10;28082;1,50872323942039;9;0;0,152396286810141
"1152";"historical";16;28082;2,26452819746795;39;7;0,0568500802711618
"1153";"rcp8p5";16;28082;2,44744978500405;42;6;0,0580882069225646
"1154";"historical";17;28082;3,70786491134031;51;5;0,0719042969232122
"1155";"rcp8p5";17;28082;5,81032744693758;74;6;0,0783414936665741
"1156";"historical";18;28082;4,03097791982601;56;7;0,0714712397132272
"1157";"rcp8p5";18;28082;2,8449781577144;42;5;0,0665751518965929
"1158";"historical";19;28082;2,63767188923088;42;6;0,0614841932221651
"1159";"rcp8p5";19;28082;1,68823411641861;30;6;0,0547535389108737
"1160";"historical";20;28082;2,07404240932224;38;6;0,0535928271142698
"1161";"rcp8p5";20;28082;2,946799156354;54;8;0,0539377514890909
"1162";"historical";7;29003;0,0140149861715648;0;0;0,0200214088165212
"1163";"historical";16;29003;0,467615799082423;24;7;0,019403145190142
"1164";"rcp8p5";16;29003;0,304050243033317;17;4;0,0170177374832081
"1165";"historical";17;29003;0,720998216223751;32;6;0,0221391468645983
"1166";"rcp8p5";17;29003;1,88111772337568;72;11;0,0259464513569059
"1167";"historical";18;29003;0,749622270994718;34;7;0,0218336583784869
"1168";"rcp8p5";18;29003;0,606539323328995;28;6;0,0210360458958033
"1169";"historical";19;29003;0,59328530964506;25;6;0,0235430678430579
"1170";"rcp8p5";19;29003;0,360175913681469;19;5;0,0187917868007723
"1171";"historical";20;29003;0,392432253457888;21;6;0,0184529272785841
"1172";"rcp8p5";20;29003;0,670519221833758;33;8;0,0202982610040492
"1173";"historical";16;30001;8,53484818340784;56;12;0,150526422987793
"1174";"rcp8p5";16;30001;5,21300346458252;39;9;0,132984782259758
"1175";"historical";17;30001;9,63839136490729;55;9;0,173978183482081
"1176";"rcp8p5";17;30001;23,8835706174975;113;13;0,211359032013252
"1177";"historical";18;30001;10,4794827992504;61;10;0,170398094296754
"1178";"rcp8p5";18;30001;9,76969499738266;55;10;0,175188792541231
"1179";"historical";19;30001;7,62215167609199;47;11;0,159126339793152
"1180";"rcp8p5";19;30001;6,2071028332779;43;10;0,14193070502922
"1181";"historical";20;30001;6,71650326308193;50;13;0,134240571547274
"1182";"rcp8p5";20;30001;10,3800356009884;71;14;0,145650639864197
"1183";"historical";16;33002;26,9471826220366;53;8;0,500257103131868
"1184";"rcp8p5";16;33002;27,869036556777;50;6;0,549685139186924
"1185";"historical";17;33002;39,7209138865293;57;6;0,692806637555744
"1186";"rcp8p5";17;33002;81,0333190416509;93;7;0,863587769538021
"1187";"historical";18;33002;38,2048371094059;63;8;0,598196823216168
"1188";"rcp8p5";18;33002;36,9866801683614;54;6;0,675350216099113
"1189";"historical";19;33002;19,1253465789159;42;7;0,448951797627133
"1190";"rcp8p5";19;33002;15,6077664890162;34;5;0,453714142122563
"1191";"historical";20;33002;29,2811244872954;57;8;0,505427925557458
"1192";"rcp8p5";20;33002;48,1201634890558;78;9;0,615872399603957
"1193";"historical";16;33014;5,51379298078409;49;11;0,112373498249676
"1194";"rcp8p5";16;33014;2,97589080549604;31;7;0,0944727239840012
"1195";"historical";17;33014;5,65898742723932;46;7;0,121264016297985
"1196";"rcp8p5";17;33014;17,4315189203854;105;13;0,164759158037669
"1197";"historical";18;33014;7,59074765734923;63;11;0,119351378260208
"1198";"rcp8p5";18;33014;6,16982915939292;51;9;0,120347772940044
"1199";"historical";19;33014;4,61845939652798;39;9;0,116726016761449
"1200";"rcp8p5";19;33014;4,07667444692891;37;8;0,108039075448646
"1201";"historical";20;33014;5,58864715688012;50;10;0,110447572270358
"1202";"rcp8p5";20;33014;8,0850280635259;67;13;0,120015260715377
"1203";"historical";16;33019;8,79421452320714;51;11;0,169554264586256
"1204";"rcp8p5";16;33019;5,01159277147122;30;8;0,164674461275067
"1205";"historical";17;33019;7,29723720608829;40;6;0,180773836649586
"1206";"rcp8p5";17;33019;24,7686866201117;104;13;0,23626728095496
"1207";"historical";18;33019;11,4695614794617;59;11;0,19265780760574
"1208";"rcp8p5";18;33019;10,1790881108516;53;10;0,191336242685181
"1209";"historical";19;33019;7,62154811131152;43;10;0,173348327019974
"1210";"rcp8p5";19;33019;6,74669685612523;39;9;0,168808094815477
"1211";"historical";20;33019;8,66100600703534;55;12;0,155400825485084
"1212";"rcp8p5";20;33019;14,5195329546968;81;15;0,179179756742454
"1213";"historical";16;33026;19,5960987492571;48;7;0,403211908420928
"1214";"rcp8p5";16;33026;20,2637986307047;48;6;0,421869506537918
"1215";"historical";17;33026;28,8658110613775;54;6;0,52997205131048
"1216";"rcp8p5";17;33026;59,3064059040404;91;8;0,648157441574212
"1217";"historical";18;33026;29,3787677103642;60;8;0,487210078115493
"1218";"rcp8p5";18;33026;27,3165332568626;53;7;0,509003725283154
"1219";"historical";19;33026;15,5916443638448;41;7;0,378437969996233
"1220";"rcp8p5";19;33026;13,7166585689231;36;6;0,377869382063998
"1221";"historical";20;33026;21,7555042469302;54;8;0,401393067286535
"1222";"rcp8p5";20;33026;32,6006184674359;72;9;0,448221152164563
"1223";"historical";16;33027;1,44329534907978;42;10;0,0338536829338493
"1224";"rcp8p5";16;33027;0,769223693605619;24;6;0,0309339286972769
"1225";"historical";17;33027;1,33541762260361;31;5;0,0423942102413845
"1226";"rcp8p5";17;33027;4,86017951107243;100;12;0,048184198721802
"1227";"historical";18;33027;2,14761162499851;52;9;0,040984954675544
"1228";"rcp8p5";18;33027;1,70018037494566;42;9;0,0396004745717156
"1229";"historical";19;33027;1,23590695492401;34;8;0,035616915127493
"1230";"rcp8p5";19;33027;1,42767944518131;39;9;0,0364824389739687
"1231";"historical";20;33027;1,43511422294051;42;9;0,0340343293977987
"1232";"rcp8p5";20;33027;2,16226247425575;62;14;0,0348003617101247
"1233";"historical";16;33029;0,471467985955794;24;6;0,0189852880250655
"1234";"rcp8p5";16;33029;0,207190019066032;11;3;0,0178612085401752
"1235";"historical";17;33029;0,384826465724688;20;4;0,018833269121926
"1236";"rcp8p5";17;33029;1,47521029618035;64;10;0,022847862098818
"1237";"historical";18;33029;0,773842627832296;36;6;0,0211625148905824
"1238";"rcp8p5";18;33029;0,554873754833667;30;6;0,0179570794444552
"1239";"historical";19;33029;0,474229448101985;24;5;0,0194091179305042
"1240";"rcp8p5";19;33029;0,355867867608385;21;5;0,0168126551626009
"1241";"historical";20;33029;0,391117293073079;24;6;0,0159422809676527
"1242";"rcp8p5";20;33029;0,66351761910033;35;9;0,0184995618708271
"1243";"historical";16;33034;14,1080810117768;48;10;0,291288665074538
"1244";"rcp8p5";16;33034;8,42908340725382;30;7;0,276363390401764
"1245";"historical";17;33034;12,8709155410635;37;6;0,340800941069642
"1246";"rcp8p5";17;33034;39,7338527316466;100;12;0,396545436443579
"1247";"historical";18;33034;19,0765003986524;57;9;0,334284469602554
"1248";"rcp8p5";18;33034;15,6867830178556;47;8;0,32978520710278
"1249";"historical";19;33034;12,4462968999848;40;8;0,308841114143543
"1250";"rcp8p5";19;33034;10,5684805811876;35;8;0,3008106427283
"1251";"historical";20;33034;13,5407681977316;48;9;0,280734655101554
"1252";"rcp8p5";20;33034;20,9049822463316;69;13;0,299498312984694
"1253";"historical";16;33039;25,3653033091876;49;7;0,513814381685097
"1254";"rcp8p5";16;33039;26,3695122762086;48;6;0,547463922689452
"1255";"historical";17;33039;37,976639549828;55;6;0,687982600540361
"1256";"rcp8p5";17;33039;77,5631518210153;91;7;0,847993642358039
"1257";"historical";18;33039;38,1918593656317;62;8;0,61434626325413
"1258";"rcp8p5";18;33039;35,1265623553318;52;6;0,668652836713168
"1259";"historical";19;33039;19,597461214245;41;7;0,471470598578467
"1260";"rcp8p5";19;33039;16,4547479022766;35;5;0,470135654350759
"1261";"historical";20;33039;28,5432893701333;56;8;0,507887711212337
"1262";"rcp8p5";20;33039;43,8135636089774;72;9;0,600459985504487
"1263";"historical";16;33044;5,44465230054477;49;11;0,10925723680023
"1264";"rcp8p5";16;33044;3,08805246443572;28;7;0,109376120346011
"1265";"historical";17;33044;4,58510572222235;40;6;0,112105274381964
"1266";"rcp8p5";17;33044;16,0034966249337;101;13;0,157514730560371
"1267";"historical";18;33044;7,20015158440139;56;10;0,126540449637986
"1268";"rcp8p5";18;33044;6,39988082585924;51;10;0,124108871865402
"1269";"historical";19;33044;4,71288109889759;40;10;0,117138718282459
"1270";"rcp8p5";19;33044;4,14132149068867;38;10;0,106278566912455
"1271";"historical";20;33044;5,31238752419591;52;11;0,101900016448771
"1272";"rcp8p5";20;33044;9,02528384351516;76;15;0,117874843406815
"1273";"historical";6;34006;0,177189102450468;5;0;0,0342946649904131
"1274";"rcp8p5";6;34006;0,357309042272305;12;0;0,0292876264157627
"1275";"historical";7;34006;0,921532910416354;20;1;0,044233579699985
"1276";"rcp8p5";7;34006;3,44082463371191;70;3;0,0485306718436095
"1277";"historical";8;34006;0,789658465266411;22;1;0,0346341432134391
"1278";"rcp8p5";8;34006;0,998008055048111;26;1;0,0377556641254014
"1279";"historical";9;34006;0,100801939400072;4;0;0,022737279563926
"1280";"rcp8p5";9;34006;0,281504929953279;9;0;0,0305983619514434
"1281";"historical";10;34006;0,166373565582957;7;0;0,0216069565692153
"1282";"rcp8p5";10;34006;1,18685107020532;35;2;0,0336536220285064
"1283";"historical";16;34006;0,750476098268963;21;4;0,0355675875956855
"1284";"rcp8p5";16;34006;0,820594806448313;22;3;0,0369083121341071
"1285";"historical";17;34006;1,34140775393203;33;4;0,0405259140160735
"1286";"rcp8p5";17;34006;2,97752425769254;55;6;0,0536168833918224
"1287";"historical";18;34006;1,42394360667711;35;5;0,039886375537174
"1288";"rcp8p5";18;34006;1,79507196643602;36;5;0,0496333262609038
"1289";"historical";19;34006;0,485618340280143;15;3;0,0315336584597495
"1290";"rcp8p5";19;34006;0,547844677074899;15;3;0,0362011901150814
"1291";"historical";20;34006;0,833785009687924;28;5;0,0296369079272959
"1292";"rcp8p5";20;34006;1,90893955433439;49;8;0,0388522297354353
"1293";"historical";16;34011;1,4909724534567;33;8;0,0450898927456664
"1294";"rcp8p5";16;34011;0,80956750600224;19;5;0,0415873718836767
"1295";"historical";17;34011;1,39731272662523;33;5;0,0415043384146107
"1296";"rcp8p5";17;34011;5,19706565959634;82;12;0,0626655827121745
"1297";"historical";18;34011;2,45764048690164;46;8;0,0527768179005363
"1298";"rcp8p5";18;34011;2,09497473090378;43;8;0,0479033856151779
"1299";"historical";19;34011;1,60624097738677;31;6;0,0514271390838879
"1300";"rcp8p5";19;34011;1,15683410551582;26;6;0,0437090971857361
"1301";"historical";20;34011;1,35063582552076;33;7;0,0409283583491141
"1302";"rcp8p5";20;34011;2,19437783768607;48;11;0,0454009207797118
"1303";"historical";6;34018;1,68117202169008;54;2;0,0307906963679502
"1304";"rcp8p5";6;34018;2,4359968416643;63;2;0,0383823031774837
"1305";"historical";7;34018;3,35369588147785;74;2;0,0450160521003739
"1306";"rcp8p5";7;34018;7,94488644958213;140;3;0,056587510324659
"1307";"historical";8;34018;3,60853621785129;84;2;0,0427551684579537
"1308";"rcp8p5";8;34018;3,89394514693302;89;2;0,0434592092291632
"1309";"historical";9;34018;2,06732230416725;58;1;0,0351585425878785
"1310";"rcp8p5";9;34018;2,34174175834255;62;3;0,0373086844133174
"1311";"historical";10;34018;2,40030045142624;65;1;0,0368709746762864
"1312";"rcp8p5";10;34018;4,91554620589034;106;2;0,0460400831023135
"1313";"rcp8p5";12;34018;0,0176464789825773;1;0;0,0135742146019826
"1314";"historical";16;34018;0,0236399021993902;1;0;0,0191674882697759
"1315";"rcp8p5";16;34018;0,0367174254463867;2;0;0,0157360394770229
"1316";"historical";17;34018;0,00734554547595975;1;0;0,00550915910696981
"1317";"rcp8p5";17;34018;0,372867916773354;14;1;0,0256560493192675
"1318";"historical";18;34018;0,0493748238631239;2;0;0,0189903168704323
"1319";"rcp8p5";18;34018;0,134838380525831;6;0;0,0201251314217658
"1320";"historical";19;34018;0,00150094557213685;0;0;0,00450283671641056
"1321";"rcp8p5";19;34018;0,00503410062721515;0;0;0,0100682012544303
"1322";"historical";20;34018;0,00343395324298575;0;0;0,00735847123496947
"1323";"rcp8p5";20;34018;0,0705753246421828;4;0;0,0161622880859961
"1324";"historical";16;36005;0,869654602091489;38;9;0,0228255801073882
"1325";"rcp8p5";16;36005;0,370094746885786;19;4;0,0194445576297261
"1326";"historical";17;36005;0,767412834580383;29;4;0,0262213952590108
"1327";"rcp8p5";17;36005;2,92141152693768;88;13;0,0329854519413362
"1328";"historical";18;36005;1,30734211236016;50;10;0,0261294226321152
"1329";"rcp8p5";18;36005;1,10019680163591;43;8;0,0252531783083989
"1330";"historical";19;36005;0,769630117820734;33;8;0,0232516651909587
"1331";"rcp8p5";19;36005;0,632575149013357;30;9;0,0206949339917129
"1332";"historical";20;36005;1,04499416132024;43;9;0,0238220553492457
"1333";"rcp8p5";20;36005;1,64209853901957;61;13;0,0267879043885737
"1334";"historical";6;36007;0,00133120357323745;0;0;0,00798722143942472
"1335";"historical";7;36007;0,00773829195760222;0;0;0,0122183557225298
"1336";"historical";16;36007;0,241670060593288;27;7;0,00879866725460999
"1337";"rcp8p5";16;36007;0,103162429913538;13;3;0,00791527595244534
"1338";"historical";17;36007;0,23609193184141;22;3;0,0105085429603002
"1339";"rcp8p5";17;36007;0,843541198882417;72;10;0,0116511215315251
"1340";"historical";18;36007;0,383018441154147;36;7;0,0105806199213853
"1341";"rcp8p5";18;36007;0,273880092429359;27;6;0,00992319175468693
"1342";"historical";19;36007;0,20649475133873;21;5;0,00958953953585435
"1343";"rcp8p5";19;36007;0,203995280728008;23;6;0,00859530677224752
"1344";"historical";20;36007;0,289814724380985;34;7;0,00851561384077332
"1345";"rcp8p5";20;36007;0,401133784993428;42;10;0,00934317822189662
"1346";"historical";16;37005;2,52715643866756;44;9;0,0568326035682359
"1347";"rcp8p5";16;37005;1,25950260456259;25;6;0,0502461145437204
"1348";"historical";17;37005;2,38148337759376;38;6;0,0621256533285329
"1349";"rcp8p5";17;37005;8,22503991400568;96;13;0,0854993754054644
"1350";"historical";18;37005;3,75615418986268;57;10;0,0656670312913056
"1351";"rcp8p5";18;37005;2,97184097478334;48;9;0,0611909603593
"1352";"historical";19;37005;2,0675348538469;35;8;0,0581312517482728
"1353";"rcp8p5";19;37005;2,16793752100364;38;9;0,0562127274244676
"1354";"historical";20;37005;2,80278729239788;47;9;0,0587997334069486
"1355";"rcp8p5";20;37005;3,87015448395078;63;14;0,061301285384648
"1356";"historical";16;37011;0,58635058610165;32;7;0,0181532689195557
"1357";"rcp8p5";16;37011;0,289446814623164;17;4;0,0170262832131273
"1358";"historical";17;37011;0,60690919108073;25;4;0,02337262610067
"1359";"rcp8p5";17;37011;2,11809013966756;82;11;0,0255705047042361
"1360";"historical";18;37011;0,907286477878932;39;7;0,022872768349889
"1361";"rcp8p5";18;37011;0,714255431632854;32;6;0,022297255930266
"1362";"historical";19;37011;0,459663706791202;22;5;0,0206127222776324
"1363";"rcp8p5";19;37011;0,507983466548686;27;7;0,0186074529871314
"1364";"historical";20;37011;0,612833471683762;33;7;0,018293536468172
"1365";"rcp8p5";20;37011;0,885065927375765;44;10;0,0198891219635003
"1366";"historical";1;37019;9,66771565841842e-06;0;0;0,000145015734876276
"1367";"rcp8p5";2;37019;0,00572110259542737;4;0;0,00118367639905394
"1368";"historical";16;37019;0,886521682857855;63;9;0,0139609713835883
"1369";"rcp8p5";16;37019;0,862709630652957;58;9;0,0147052777952209
"1370";"historical";17;37019;1,08105961944041;64;6;0,0168040355353431
"1371";"rcp8p5";17;37019;1,76101598713257;94;7;0,0186746128009816
"1372";"historical";18;37019;1,20881819390592;72;8;0,0167194770941344
